88095 98148
43416 83714 2
73551 83879 1
80874 83484 3
86209 87248 3
14971 27799 3
76127 76408 3
3838 47226 3
9817 54038 3
87680 87881 3
22110 31339 1
20649 66609 2
62203 63679 3
59325 65843 3
50485 87123 2
22302 70575 1
62443 64692 1
75159 80741 3
40224 47797 3
28714 83700 1
37533 78563 1
1061 17470 2
45819 51383 3
44120 85397 1
38083 71231 2
21366 86674 3
70057 76507 1
18749 52494 1
78104 78424 2
70527 72723 1
23904 32394 2
42826 78024 3
52933 71085 2
21344 81790 1
64581 72478 2
52584 79575 1
8530 87376 3
73715 82526 3
59727 76131 1
11202 76920 3
65646 86638 1
62316 75555 2
69523 73665 1
15823 68531 3
34556 66208 1
68390 74354 1
2669 54518 2
6911 53243 1
48834 68855 1
37933 48646 2
12548 15786 1
5225 70289 1
2041 3169 1
61662 65556 2
24221 79405 2
3960 82518 1
55038 85639 3
43613 79044 2
44281 77168 1
22053 30905 1
32266 52133 2
46317 50616 1
57023 77499 2
34434 67607 1
14711 50754 2
6882 52781 1
58335 74808 1
7653 10816 1
32534 35800 3
11787 37485 2
22942 80901 2
44625 74587 1
53951 72130 2
16193 63127 2
79012 83759 2
24318 44954 1
12203 35813 3
73645 86330 1
72028 77180 2
70269 70895 2
59944 82710 1
24580 77970 1
71819 73126 2
47318 82172 2
17276 28259 1
25100 34809 3
75066 82104 1
49209 62627 1
30613 41079 1
29583 47927 3
14718 54400 3
84578 85414 3
70094 73973 3
53362 85517 3
5478 77900 1
11966 43774 2
60052 66087 3
28257 67590 2
59864 76962 3
3719 85489 2
76592 81835 3
55724 61000 2
20258 52712 3
79716 83148 2
21167 36937 3
69392 86266 2
81927 86615 2
84610 87749 1
50029 80881 3
79028 87305 2
75951 83469 3
23302 42744 3
29191 48926 1
35730 81648 2
28136 58307 2
18506 26792 2
24736 80793 1
79604 86742 1
80162 80727 3
76841 85408 2
22274 86502 3
8197 28514 1
11424 54217 3
74445 82793 3
13388 66556 3
56386 57714 1
53506 85769 2
720 56957 1
80911 83512 3
63178 64026 1
56065 74485 2
75034 75473 3
71847 83930 3
37373 44716 2
72402 83975 1
49336 62625 1
36463 81091 2
56760 82699 2
13651 79913 1
86834 87321 3
66610 73300 2
5893 38929 3
5933 85377 1
55501 68601 3
30715 46927 3
58853 60507 3
82920 85422 2
57554 70123 3
40791 68951 1
68784 72859 1
39913 87681 3
79395 82120 2
17808 51902 1
64358 73234 3
47308 77090 2
70072 77273 1
59714 84731 3
62339 72589 3
35323 42283 3
33205 77269 2
28231 86484 2
68535 78318 2
72900 74687 2
43405 52796 2
26973 75716 1
37130 57760 2
41170 78827 2
19575 44346 1
83105 87790 1
63167 64576 2
53503 75186 1
43301 67430 1
7486 27977 2
64608 65710 2
25592 58621 1
10847 33097 3
50638 67929 2
30396 64193 2
30510 49007 1
81056 84355 1
43680 47389 1
60984 81544 2
33131 75478 2
4256 82399 3
71965 84704 1
5839 12978 1
54484 72088 2
16366 33275 1
52459 85315 1
48413 82058 2
30449 73270 3
81994 84463 3
57160 70102 3
6052 49006 1
31358 78625 3
27064 66418 1
70224 87045 2
22091 58814 2
13688 37977 3
75081 86596 1
5106 23770 1
29264 49739 2
50325 81661 1
21655 35227 3
73440 84732 3
58647 87398 2
5424 24421 3
72049 87449 1
25249 32398 1
9179 56344 2
74762 86868 3
71019 83191 2
77730 84989 1
42324 75148 2
1604 85602 1
5130 51734 1
64312 72179 2
38210 86249 3
6689 79253 3
33454 86687 1
13337 22483 2
22809 42953 3
32350 57009 1
33832 35879 3
28325 81208 2
17897 53322 3
65198 69913 1
53170 79331 1
5687 81311 2
46316 87923 1
75959 84518 3
1926 81785 1
77364 77393 3
30956 79156 2
62275 87932 2
68211 82889 3
48596 86831 2
22534 85871 2
37819 68462 1
57255 80804 2
49992 63325 3
77850 84383 1
18955 64245 3
83494 86473 2
71519 81697 2
47141 72731 2
45516 51307 2
34567 52121 2
79438 87753 3
42599 75931 2
9161 18107 1
7752 47713 3
68507 76847 3
36234 45627 1
32034 73025 2
18786 76737 3
12996 68403 3
29078 68271 1
42192 50225 3
79124 85096 2
37089 50240 2
5043 36284 3
63344 73995 3
10324 62581 1
79869 85005 1
42803 50508 3
42436 86116 1
56267 59488 3
32216 67488 2
51244 60425 3
37049 57114 2
63082 71279 1
79144 80520 1
72955 83026 1
6614 9617 3
37593 58394 1
34755 58251 2
60208 69094 2
72105 77536 2
81842 83921 3
80734 83778 1
19549 83305 1
70566 76700 1
32589 58992 2
83032 85052 2
79457 87032 1
36009 76801 3
24477 31953 3
45182 73580 3
71838 83809 1
63755 66988 3
39639 55086 3
16437 34423 2
62139 77661 3
28123 66644 3
80988 86640 3
57479 76911 1
8388 18164 1
65614 79298 2
39986 87883 2
19734 35517 3
81986 86099 2
51716 53186 3
87866 87986 1
26332 56545 1
81523 84572 3
78737 82865 3
70370 71850 2
47247 48250 1
42948 43282 2
82746 84655 1
76693 86530 1
25334 60708 2
36701 73825 2
83158 86968 1
11261 42287 2
75214 82842 2
47688 50205 2
82095 85924 2
56943 62736 1
52004 71841 2
2377 37085 3
70854 80111 2
70100 72978 1
37672 80992 1
37792 40078 1
86694 87172 2
59386 80146 1
59805 60940 1
45638 59392 3
83403 85485 2
54785 74878 3
15420 51476 2
76989 81976 2
17511 83237 3
52407 67120 1
15914 72070 2
9678 10792 3
3849 9158 1
14050 26570 1
41527 49891 1
28420 85802 2
7895 31195 1
5964 48618 3
74663 83010 3
4382 52816 2
62791 69646 1
55931 73872 2
27723 71165 3
29509 70489 1
18734 85224 3
56206 57084 2
68949 79660 1
8739 15597 1
52033 72716 3
50884 65831 1
61020 70366 2
58115 69828 2
10317 65436 1
19759 28222 2
23219 80838 2
61998 69880 1
54788 56560 2
59410 62437 3
28351 65434 1
70588 79130 3
11806 64819 3
57360 61727 2
69428 69733 2
12098 50878 1
65340 73382 1
52122 87139 2
39356 76466 1
23866 68241 3
81738 82635 1
25584 79886 3
38508 73348 3
69321 75893 2
39317 49621 3
39442 81642 3
34441 45485 2
23933 24822 1
37688 51598 2
80118 82281 1
80139 83560 3
37760 44903 2
66396 83595 1
25245 60137 2
85090 86653 3
38137 82757 1
49873 55511 1
80897 81319 2
76509 76555 1
52327 62994 1
25262 60152 2
51095 73617 2
25179 80677 1
30927 38191 2
3866 33653 1
51030 68319 3
72937 75134 3
44619 80353 2
90 49865 1
55671 85299 1
79625 83439 1
76147 79455 1
21852 29953 2
30605 44647 2
62353 74844 2
60995 76047 3
26079 34562 2
2229 6509 1
53583 75934 2
31079 72901 2
78859 83732 3
41004 78725 2
7509 20119 1
42468 54464 1
42665 81645 3
71620 84547 2
29741 83420 3
130 4995 1
34312 53288 3
76996 83609 1
28191 72446 3
85739 88032 3
10959 49823 2
12544 39342 1
68546 72194 2
69378 74044 3
30263 87041 2
60072 65709 3
34685 52498 2
5345 73655 3
57276 84387 1
53254 78400 2
21520 55440 1
82090 83945 1
36338 44482 1
5662 53055 1
70309 79564 1
15334 71651 3
57175 63438 3
48580 51346 3
82973 87721 3
80535 83765 3
13 25180 2
48641 49166 1
58284 70627 3
31437 56997 2
19543 71291 2
49311 69986 2
84678 87836 3
48860 70896 1
1653 10290 3
84065 84484 3
47618 50175 3
18048 71670 3
3829 14412 2
53511 83874 1
78712 80515 1
9183 11873 2
71330 86793 1
46587 81538 1
62697 68201 2
34135 70276 2
68838 74663 1
82920 87639 3
62185 64368 2
16207 36159 3
55465 63390 3
20276 67615 1
85062 85739 2
63275 83308 2
9391 25536 1
49618 80803 1
20718 58866 2
59910 62220 3
61116 77461 3
66682 80117 1
32548 59480 3
35776 86155 1
30170 78307 3
30763 59088 1
31148 64646 3
7717 19380 1
58962 66258 3
62020 79470 1
25045 78991 3
79176 80371 3
53538 67630 2
39417 66890 1
75989 84702 2
69436 80415 1
17802 70558 2
42390 75325 2
31421 67895 2
16361 68858 2
72055 73911 1
71470 82477 3
28805 75602 3
50876 77198 1
40834 74215 2
47384 87358 3
69782 77347 1
79714 87252 1
15438 41662 2
52856 72114 1
65004 71761 2
17501 40012 2
55543 76197 2
67424 75324 2
48084 49387 2
7894 36148 2
82717 84458 3
23013 31004 2
87364 87674 2
50258 81330 3
50098 81618 2
2302 34355 2
48551 71254 1
43713 83014 2
9782 13223 2
76887 87112 2
77968 86415 3
85552 87801 3
48739 83185 2
9066 69684 2
25010 47994 1
44874 50679 3
71748 83709 1
44252 46877 3
32341 59738 3
68587 86669 2
54945 67860 2
53131 76450 3
75383 77664 3
16999 48722 3
15630 55571 2
78714 86156 3
5915 69755 1
39991 71519 3
14699 67712 2
3256 25011 2
61527 72026 1
16007 16985 1
59058 64759 2
85406 85466 3
45967 56575 3
63990 66859 2
440 13417 1
34236 76983 3
64034 74220 3
14878 74759 2
46161 66540 1
46175 55255 3
42778 82759 3
29731 53444 1
39391 70542 1
34821 61291 1
68508 86907 2
14180 17991 1
29695 58588 1
24838 29037 1
42097 53347 2
37476 84192 3
30003 75666 2
75181 82554 3
47938 83541 2
38918 63552 1
43287 73420 3
26694 42759 2
51421 78496 3
4073 87325 3
10396 34496 1
59288 72235 2
25513 45437 3
58780 61971 3
34994 56755 2
43454 68437 2
41262 81384 1
41596 47432 3
19622 36158 1
65211 84535 1
23977 31461 2
6282 13003 1
74778 79611 1
38812 52163 3
22378 55942 2
77110 86858 1
31248 67376 3
83692 87883 3
31185 45287 2
63450 80287 1
62927 77738 1
32465 56800 2
2687 39903 3
71476 76623 3
22075 83231 1
62939 72809 1
83842 87276 1
49017 61298 2
4532 32083 3
62068 67084 1
66290 79603 3
67350 87885 1
55087 68911 3
84747 86456 3
50053 72366 1
11488 77188 2
86512 87197 2
17463 64918 2
70216 77425 2
72619 78508 3
8080 28550 2
48864 87345 1
40137 84833 1
71589 72434 1
25027 80285 2
15309 31804 2
47284 74750 1
16026 73065 3
11369 79541 3
901 24426 2
46620 68430 1
23236 61896 3
48946 61570 2
56392 76713 2
84865 85797 3
69281 79244 1
81101 86772 2
11087 26203 1
74587 75663 1
57686 75550 2
65263 75150 2
7226 59198 2
36428 58889 2
15896 25462 1
39591 66935 1
35931 60065 1
31102 61244 3
66965 67414 3
66912 87265 2
28626 61288 3
85371 87077 1
28306 32718 1
35235 53745 3
59406 61449 2
36744 55372 3
39458 67144 2
58704 82112 1
10041 75376 1
21730 37165 2
78081 84303 1
11704 44594 2
16012 18711 3
35002 63040 1
85465 85693 1
56650 58092 1
24650 67109 3
78273 88047 3
41175 55316 3
46308 47667 1
86168 87120 2
50467 77947 1
15311 20433 3
16935 72319 2
48655 78584 3
23031 76885 2
71211 80605 2
20255 68117 3
73953 85617 1
18294 46128 2
77892 82572 3
8227 87142 3
17717 63265 3
39619 74340 2
46264 57498 1
68805 81635 3
59346 86892 1
16750 83115 2
63220 78638 2
31653 64372 1
59679 84873 2
4016 64038 1
18447 71361 1
81431 87595 3
25620 26797 3
75376 75728 3
78031 78230 1
67872 82560 2
46695 60572 1
78068 84203 2
25971 71584 2
83776 86555 2
29808 34314 2
82377 85300 1
54606 73153 3
63258 84792 1
59117 83864 3
83458 85506 3
43549 48057 1
24250 32284 2
5769 24494 3
20298 51636 3
55734 64357 1
45774 79325 1
63774 83365 1
5641 31512 2
42259 44393 2
74492 79418 3
68129 71080 3
33092 87807 2
23654 83424 1
35012 50563 1
16483 59403 3
44608 86022 3
81015 85562 1
13725 82086 3
45602 81481 3
52560 72756 2
81561 85879 1
45787 61194 2
51182 73839 1
1866 25624 2
33010 67019 1
37750 74581 3
40919 62081 2
16761 54357 2
71354 80922 3
29962 46150 3
2046 34694 2
10377 28483 1
2731 38314 3
39300 77204 1
40390 81462 2
31623 69378 1
69037 72440 2
57237 68752 1
29224 85233 2
27918 72557 3
14110 27057 1
11237 39552 1
14508 29586 3
79270 83844 3
16700 80672 2
70240 77911 2
63682 71173 1
49912 55420 1
5917 62528 1
79213 85030 3
63989 69496 1
81184 81253 2
7697 84215 3
34344 73426 2
84324 87176 2
53273 57051 2
63557 76101 3
73115 84515 2
21017 65873 1
68169 82400 1
7948 60457 1
7973 47512 2
7444 11465 1
48205 65295 2
71646 80365 3
73941 87055 1
16645 44308 2
83432 87828 3
17162 57747 1
43550 59523 3
18288 79044 2
67973 71463 2
68068 72222 3
2801 16384 3
62912 68117 2
34424 39840 3
48779 74682 2
43091 48109 3
12341 50163 2
31302 67163 3
58404 70075 3
58166 66154 2
85567 88018 3
33606 66952 3
50755 59694 3
69122 74105 1
31822 73801 3
81713 85377 1
80471 84899 2
59361 85343 1
82634 84057 3
34949 53486 3
3673 32309 2
70491 83842 2
25246 33930 3
63696 87075 2
65620 80993 1
40403 49293 1
18202 42311 3
34207 76046 1
57005 67716 1
39640 62275 3
75211 87952 2
20238 80086 2
59665 77681 3
71087 73554 2
51677 62980 3
20267 45361 3
76369 85352 3
39905 83487 3
67222 71269 2
3552 74488 1
81923 86217 1
64974 77081 1
25389 79181 3
44923 65824 1
23011 47534 2
26380 57324 2
68436 85027 3
560 67065 1
26031 50700 3
4359 49419 3
84770 84950 2
59150 86501 2
27186 82473 2
15737 67039 3
2160 45938 2
34943 52953 3
43517 75192 2
52773 76914 2
2047 49600 2
19956 52612 1
42584 81742 1
85100 86614 1
73215 74090 3
28722 37320 2
77773 83145 3
77213 79231 1
48986 67118 2
78069 83998 2
443 72988 2
48840 87889 3
77092 78354 2
45059 56324 3
50436 65941 3
81482 83340 2
79052 81835 2
63597 66975 1
80858 88076 1
12046 54367 3
46537 86173 3
14004 57586 1
67214 68411 1
15493 47738 3
11182 11290 2
4593 86889 3
29842 37497 1
68051 84640 2
54988 56200 2
174 44125 1
80728 82934 3
29064 51679 2
54566 61534 1
74196 78319 2
16379 87998 1
6120 55279 1
85310 85532 2
38310 44299 1
35417 46268 3
87330 87733 1
40996 80817 3
79195 80111 1
5286 55109 3
63340 83752 1
78830 86230 1
21761 38524 2
40056 65571 3
87981 87995 3
23173 34378 2
87038 87656 2
87168 87523 2
59800 81084 2
52590 81849 1
55942 83430 1
42240 58157 2
71620 85441 3
80070 80796 2
29516 51489 2
41940 79625 3
57329 82245 1
67264 87823 2
78884 86419 1
74470 77613 1
65605 74793 3
77215 81113 3
63570 74992 3
40084 72010 1
73525 76326 1
71316 76779 1
76181 79044 2
28362 50305 2
54018 63681 3
12869 53511 3
723 65824 2
50469 53502 3
81478 84822 3
58244 66907 3
81422 84137 2
2807 22847 3
2269 34254 2
673 17927 3
79668 85312 2
22491 38511 3
34526 53790 2
36835 54005 2
23189 43896 1
5915 84786 3
15769 57565 1
32779 37352 3
42400 81501 2
54220 64188 1
66191 78268 2
24831 33776 1
30359 47461 2
993 81159 2
44632 64709 2
15018 79632 2
51865 62516 2
1615 66569 1
73739 74673 1
20687 28904 2
68473 85078 3
61998 80734 3
37485 44932 1
22144 68665 2
9232 33239 1
76368 87062 2
79481 84135 3
28438 35746 2
36164 59787 3
46919 67906 2
12 50823 3
68241 71184 3
38459 77836 2
59377 71304 3
80335 81201 1
75855 76468 3
16741 45863 1
40526 86890 3
14262 87407 2
20571 70360 3
66997 75765 2
5025 79788 1
76926 79900 1
73858 78025 2
59443 69591 3
87238 87811 3
36342 72634 1
69934 84068 3
42547 83776 1
12089 52694 1
21250 48535 1
69026 84835 1
21648 28494 2
4538 19015 3
75417 87442 1
9384 64263 1
77652 87126 2
26417 47053 3
1999 87590 3
30554 64218 2
48966 82186 2
53760 60886 1
74172 84817 3
87028 88058 1
29835 61618 2
16408 66918 3
22217 39152 2
24035 54323 1
42637 63511 3
37512 49202 1
4872 18726 3
79151 84570 2
11237 46595 3
28255 87324 2
72022 79764 1
61729 77848 3
24508 30034 3
65110 78141 2
14077 80957 1
27757 74559 3
69669 79615 3
62560 85897 2
61711 71800 3
16245 44164 2
35269 65828 2
29697 87713 3
12657 46620 1
75159 83208 1
17680 80720 3
35185 53369 1
50326 68023 2
52377 59254 2
76897 78830 1
66096 80468 2
24881 41719 2
14359 86728 3
82928 87995 1
48886 74566 3
13553 76255 3
40364 77602 1
70257 74771 2
83627 83749 1
73970 79869 1
17368 40976 3
4760 27503 2
71721 82420 3
86632 87025 1
52638 62472 3
65719 74632 2
58649 62809 3
7681 63473 2
54071 75226 2
28960 51653 2
40526 58090 3
83257 85920 1
58981 82360 3
34258 38421 3
75863 76591 1
57069 69125 1
45681 78895 3
10713 84019 2
11300 29807 3
19278 31802 3
33001 49664 2
50665 79441 2
57244 58080 3
69853 76240 1
88017 88026 3
1537 83359 2
22503 52083 1
1598 19994 2
73360 76337 2
69211 76219 3
56799 61954 1
86532 87487 1
31708 55546 1
20738 24258 3
76860 82058 1
30863 82538 1
24752 52881 1
38417 50871 1
61729 79282 2
83524 87755 3
19362 60744 2
50149 52764 2
22194 60810 2
2029 12079 3
20211 70059 3
9158 34722 2
30038 82343 2
20999 60282 1
63982 84133 1
72395 72782 2
40314 69451 3
30386 51383 3
67940 80471 1
85892 86975 3
25924 52022 1
3950 83262 2
37113 40093 3
54532 76716 1
37931 63509 2
41748 61068 3
75066 86822 2
27077 51559 2
1660 72593 1
8329 41804 1
34884 47736 1
79384 82596 1
30864 58542 3
41456 44903 2
72492 85799 3
76249 76822 3
52942 77445 2
82461 84374 3
45443 53498 1
43323 72743 3
21351 76903 2
54868 74023 3
28497 62351 1
30612 65986 3
72945 80560 1
50916 87574 1
33099 33769 2
70351 76526 1
41418 60053 2
57546 79396 2
73582 76183 2
27823 58419 1
59677 66660 2
35060 53271 2
68711 78007 3
85736 87217 2
7084 11898 1
62683 73133 1
23518 51534 1
85475 87587 2
58510 87619 1
23197 60757 2
68071 78809 3
26489 79257 1
79611 79860 2
14280 86054 1
87405 87489 2
47702 79599 2
9653 41902 2
31136 64316 3
34948 36013 2
43972 54740 3
18795 59257 1
50664 52516 2
11846 59812 2
31695 57390 2
58803 74763 2
73246 73983 2
17715 65943 2
9648 18670 3
25675 44634 2
53234 60528 2
9354 58671 2
52953 84924 2
49823 81004 2
22608 78267 1
70676 72768 2
58421 66638 1
22361 27612 2
16810 59480 3
16571 37260 1
9723 39699 1
38353 59023 2
38209 58896 2
2135 25350 1
73655 82652 2
61198 79219 1
72577 80574 1
22541 76743 2
64963 87459 3
1960 12814 2
51078 54968 3
16059 36786 3
41240 56219 1
17729 52208 3
45115 82259 2
17031 36506 2
60535 80709 2
12211 42042 3
55055 70797 3
58222 87309 3
78406 79776 2
4685 38456 2
14271 65843 1
28628 63814 3
12623 69903 1
60546 77809 1
63082 76579 2
47131 85518 1
42323 52622 3
19852 62012 1
61412 85630 3
62192 85298 3
38485 48862 3
80134 84304 1
8769 19954 1
40829 85093 2
57144 85163 2
86022 86359 2
26962 33144 1
87898 87996 2
52245 84969 3
65166 86290 2
36962 39962 2
22670 26391 3
26899 40111 3
58056 77078 2
24668 74229 1
65175 71772 3
65071 86330 3
7699 58322 2
40830 64828 2
11000 85905 3
9818 28478 3
78579 83715 3
50070 56252 2
55070 71086 3
7798 45692 2
80081 84182 3
18178 63595 3
41556 83252 3
7013 67367 2
39871 83513 2
54609 74894 2
57847 65659 1
15059 70052 3
28594 71356 3
55266 56117 3
81563 83512 1
26801 75374 3
64176 82111 3
35546 38699 2
56190 78286 2
39149 49817 3
84437 85225 2
2916 57311 2
828 42514 2
62681 66111 1
21679 62846 2
87715 87836 2
1376 80349 2
12532 81071 3
35392 83654 1
28377 81599 1
38520 48109 3
31345 66281 3
69706 84522 2
43628 85917 3
42531 59436 1
52314 85407 3
42629 74358 3
30410 57241 2
33723 39581 1
34636 76722 1
2426 60457 3
41539 46137 3
85763 87990 2
34802 59469 1
33403 80004 2
29133 45339 3
66899 73323 2
56845 75207 2
19552 68845 2
26074 64448 2
66928 80401 3
52400 62252 2
56781 77396 1
69260 76858 3
66572 81897 3
37643 67784 3
35395 47419 2
52754 54365 2
18461 23300 2
6044 66165 3
46392 81126 2
72859 84659 1
75891 83058 1
36524 59400 2
8500 83626 3
32829 61445 2
76025 87438 1
8577 60192 3
34886 40791 2
35946 54076 3
86646 87879 2
66483 73160 2
52405 54958 3
45820 57175 1
60103 74070 3
68453 71625 3
34808 80036 2
69558 80395 1
41240 63769 2
39534 73704 2
77550 82811 1
54254 87355 3
2866 16153 1
20645 34872 3
37261 56616 2
7014 11070 3
2477 75095 3
22759 59039 1
77140 77740 1
49258 59855 2
10118 13242 3
37201 80290 3
20550 67107 3
62892 63614 2
31662 57681 2
47573 83791 1
68400 74639 1
25833 45860 2
64915 79370 3
49673 68792 1
45325 60926 2
55334 80142 3
82374 86342 1
52885 60016 2
34339 47614 3
6261 79417 1
76037 82811 1
53941 77453 1
8367 53555 2
53463 60637 3
20287 40775 2
16368 18067 3
34454 61629 2
78707 87638 1
4976 50256 1
24974 72208 1
15509 48524 3
14704 28396 2
44610 51623 2
32253 61764 3
87036 87956 3
37667 77764 2
32991 55848 3
86270 87180 3
36618 67825 3
15550 43878 3
87378 88042 3
52965 70433 1
61518 64808 2
20710 37239 2
27044 40560 2
51832 53474 3
66336 69719 2
67469 74101 3
34214 62496 2
25501 57212 3
82147 82765 1
70544 78373 3
5235 6362 2
5623 44686 3
43696 53331 2
58814 81637 3
83880 87863 2
57807 68493 1
41741 51319 1
19743 21467 3
77969 84462 1
34807 69102 2
86115 86669 2
11115 64068 3
71149 79909 1
48337 57407 3
83007 86320 1
85605 87937 1
71834 87533 3
27511 54527 2
67552 81347 3
13621 57031 2
82319 83038 2
66273 85771 2
68931 71254 2
82870 87114 1
48784 72268 2
64770 74254 1
19910 27121 2
77615 84445 1
29385 40418 3
26781 67882 3
50001 83560 3
15772 56273 1
16026 22190 3
31245 68293 2
12212 50541 2
58052 70896 3
63964 65062 2
85602 86358 1
19699 33383 2
80297 82253 1
72672 78907 2
74146 80206 1
26037 40024 1
31858 54027 2
18763 25055 1
49607 70337 1
85728 85752 1
5450 62447 1
44210 83458 3
27845 65151 2
43804 49826 3
20250 30836 3
1897 49986 1
64829 75711 2
74997 82049 1
64848 67995 2
51316 63629 1
32381 52221 2
35653 68778 3
3970 22208 3
47477 66702 1
783 79232 2
54059 76678 3
50280 63542 2
24942 37605 2
36806 73856 3
50305 85749 3
86808 87086 2
16055 23573 1
73525 81484 2
23913 50326 3
47806 53191 1
76289 85442 2
61321 82865 1
40077 82253 2
68981 83416 1
23680 36192 3
17573 36438 3
28408 40727 1
59880 70880 2
55081 61479 2
68556 82941 3
61546 70715 1
54822 81365 2
32159 36377 3
15010 62278 3
27571 73308 3
57949 62431 2
49200 76654 3
67174 71444 1
43902 83411 1
75163 85264 3
43739 45567 2
60513 83081 2
45784 67190 3
72385 84872 2
30212 68686 1
34109 71874 3
23705 64130 1
34877 59597 1
75682 81364 3
70280 80076 1
19615 67452 1
19977 27110 3
45878 83038 2
2927 60893 1
4435 48569 3
65199 72341 2
31886 44985 2
43340 80776 1
20318 22945 2
22985 33945 1
3249 21133 3
3435 56932 3
3394 67995 1
44573 69653 1
66790 80837 1
28341 64144 1
19756 85278 2
62318 72225 3
52006 69903 1
5827 50108 3
74399 76913 2
39138 66904 1
78834 84506 2
30233 73694 1
71835 71877 2
57609 60202 3
73786 86975 1
45597 59232 3
63512 70237 1
62710 70581 3
54778 84547 1
87633 87661 2
15968 26299 2
20875 75453 2
8687 11133 2
73536 75430 2
35567 55600 2
8601 87106 2
85190 87075 1
11083 75759 2
51263 75242 3
3248 23053 1
24522 56931 2
79936 83165 2
25585 67045 2
59768 87459 3
42110 58054 1
9294 11615 1
61174 83496 3
57372 82209 3
86438 86626 2
81479 87216 2
76249 77988 3
40907 83062 2
60896 72245 1
7040 57052 3
46572 61760 2
37720 51576 2
15593 53413 1
65677 71717 2
84559 86857 3
